model,temperature,prompt_variant,item_id,Item,helper,mean,std,count
gemini-2.5-flash,0,minimal,8,8A,helper_a,-3.0,0.0,10
gemini-2.5-flash,0,minimal,8,8B,helper_b,-1.0,0.0,10
gemini-2.5-flash,0,minimal,9,9A,helper_a,-2.0,0.0,10
gemini-2.5-flash,0,minimal,9,9B,helper_b,1.0,0.0,10
gemini-2.5-flash,0,minimal,10,10A,helper_a,1.8,0.4216370213557839,10
gemini-2.5-flash,0,minimal,10,10B,helper_b,-2.5,0.5270462766947299,10
gemini-2.5-flash,0,minimal,11,11A,helper_a,-2.0,0.0,10
gemini-2.5-flash,0,minimal,11,11B,helper_b,2.5,0.5270462766947299,10
gemini-2.5-flash,0,minimal,12,12A,helper_a,2.0,0.0,10
gemini-2.5-flash,0,minimal,12,12B,helper_b,-2.0,0.0,10
gemini-2.5-flash,0,minimal,13,13A,helper_a,-2.6,0.5163977794943222,10
gemini-2.5-flash,0,minimal,13,13B,helper_b,3.0,0.0,10
gemini-2.5-flash,0,minimal,14,14A,helper_a,-2.0,0.0,10
gemini-2.5-flash,0,minimal,14,14B,helper_b,-3.0,0.0,10
gemini-2.5-flash,0,minimal,15,15A,helper_a,-1.6,0.9660917830792959,10
gemini-2.5-flash,0,minimal,15,15B,helper_b,2.0,0.0,10
gemini-2.5-flash,0,minimal,16,16A,helper_a,3.0,0.0,10
gemini-2.5-flash,0,minimal,16,16B,helper_b,-2.5,0.5270462766947299,10
gemini-2.5-flash,0,minimal,17,17A,helper_a,-1.0,0.0,10
gemini-2.5-flash,0,minimal,17,17B,helper_b,0.2,1.5491933384829668,10
gemini-2.5-flash,0,minimal,18,18A,helper_a,-2.3,0.4830458915396479,10
gemini-2.5-flash,0,minimal,18,18B,helper_b,-1.0,1.0540925533894598,10
gemini-2.5-flash,0,minimal,19,19A,helper_a,-2.0,0.0,10
gemini-2.5-flash,0,minimal,19,19B,helper_b,0.5,2.6352313834736494,10
gemini-2.5-flash,0,minimal,20,20A,helper_a,-1.0,0.0,10
gemini-2.5-flash,0,minimal,20,20B,helper_b,-3.0,0.0,10
gemini-2.5-flash,0,minimal,21,21A,helper_a,2.0,0.0,10
gemini-2.5-flash,0,minimal,21,21B,helper_b,-1.0,0.0,10
gemini-2.5-flash,0,minimal,22,22A,helper_a,-2.6,0.5163977794943223,10
gemini-2.5-flash,0,minimal,22,22B,helper_b,1.3,0.4830458915396479,10
gemini-2.5-flash,0,minimal,23,23A,helper_a,2.0,0.0,10
gemini-2.5-flash,0,minimal,23,23B,helper_b,-3.0,0.0,10
gemini-2.5-flash,0,minimal,24,24A,helper_a,-3.0,0.0,10
gemini-2.5-flash,0,minimal,24,24B,helper_b,2.0,0.0,10
gemini-2.5-flash,0,minimal,25,25A,helper_a,-2.4,0.5163977794943222,10
gemini-2.5-flash,0,minimal,25,25B,helper_b,-2.0,0.0,10
gemini-2.5-flash,1,detailed,1,1A,helper_a,-2.9,0.31622776601683794,10
gemini-2.5-flash,1,detailed,1,1B,helper_b,2.9,0.316227766016838,10
gemini-2.5-flash,1,detailed,2,2A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed,2,2B,helper_b,2.9,0.31622776601683794,10
gemini-2.5-flash,1,detailed,3,3A,helper_a,-1.7,0.4830458915396479,10
gemini-2.5-flash,1,detailed,3,3B,helper_b,2.9,0.31622776601683794,10
gemini-2.5-flash,1,detailed,4,4A,helper_a,2.6,1.2649110640673518,10
gemini-2.5-flash,1,detailed,4,4B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed,5,5A,helper_a,3.0,0.0,10
gemini-2.5-flash,1,detailed,5,5B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed,6,6A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed,6,6B,helper_b,-1.0,1.632993161855452,10
gemini-2.5-flash,1,detailed,7,7A,helper_a,3.0,0.0,10
gemini-2.5-flash,1,detailed,7,7B,helper_b,0.3,1.5670212364724212,10
gemini-2.5-flash,1,detailed,8,8A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed,8,8B,helper_b,-2.0,0.0,10
gemini-2.5-flash,1,detailed,9,9A,helper_a,-1.9,0.31622776601683794,10
gemini-2.5-flash,1,detailed,9,9B,helper_b,2.7,0.48304589153964794,10
gemini-2.5-flash,1,detailed,10,10A,helper_a,2.8,0.42163702135578396,10
gemini-2.5-flash,1,detailed,10,10B,helper_b,-2.8,0.42163702135578385,10
gemini-2.5-flash,1,detailed,11,11A,helper_a,-2.2,0.42163702135578385,10
gemini-2.5-flash,1,detailed,11,11B,helper_b,3.0,0.0,10
gemini-2.5-flash,1,detailed,12,12A,helper_a,3.0,0.0,10
gemini-2.5-flash,1,detailed,12,12B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed,13,13A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed,13,13B,helper_b,2.8,0.42163702135578385,10
gemini-2.5-flash,1,detailed,14,14A,helper_a,-2.4,1.577621275493231,10
gemini-2.5-flash,1,detailed,14,14B,helper_b,-2.8,0.4216370213557839,10
gemini-2.5-flash,1,detailed,15,15A,helper_a,-2.8,0.42163702135578385,10
gemini-2.5-flash,1,detailed,15,15B,helper_b,2.7,0.4830458915396479,10
gemini-2.5-flash,1,detailed,16,16A,helper_a,2.7,0.48304589153964794,10
gemini-2.5-flash,1,detailed,16,16B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed,17,17A,helper_a,-1.9,0.5676462121975466,10
gemini-2.5-flash,1,detailed,17,17B,helper_b,2.2,0.42163702135578385,10
gemini-2.5-flash,1,detailed,18,18A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed,18,18B,helper_b,2.4,0.5163977794943223,10
gemini-2.5-flash,1,detailed,19,19A,helper_a,-2.2,0.42163702135578385,10
gemini-2.5-flash,1,detailed,19,19B,helper_b,2.5,0.5270462766947298,10
gemini-2.5-flash,1,detailed,20,20A,helper_a,2.8,0.4216370213557839,10
gemini-2.5-flash,1,detailed,20,20B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed,21,21A,helper_a,2.8,0.42163702135578385,10
gemini-2.5-flash,1,detailed,21,21B,helper_b,-1.9,0.31622776601683794,10
gemini-2.5-flash,1,detailed,22,22A,helper_a,-2.9,0.31622776601683794,10
gemini-2.5-flash,1,detailed,22,22B,helper_b,1.0,1.247219128924647,10
gemini-2.5-flash,1,detailed,23,23A,helper_a,3.0,0.0,10
gemini-2.5-flash,1,detailed,23,23B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed,24,24A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed,24,24B,helper_b,2.9,0.31622776601683794,10
gemini-2.5-flash,1,detailed,25,25A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed,25,25B,helper_b,0.9,2.0789954839350235,10
gemini-2.5-flash,1,detailed_w_reasoning,1,1A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,1,1B,helper_b,3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,2,2A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,2,2B,helper_b,2.7,0.4830458915396479,10
gemini-2.5-flash,1,detailed_w_reasoning,3,3A,helper_a,-1.7,0.48304589153964794,10
gemini-2.5-flash,1,detailed_w_reasoning,3,3B,helper_b,3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,4,4A,helper_a,2.9,0.316227766016838,10
gemini-2.5-flash,1,detailed_w_reasoning,4,4B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,5,5A,helper_a,3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,5,5B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,6,6A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,6,6B,helper_b,-0.6,1.1737877907772671,10
gemini-2.5-flash,1,detailed_w_reasoning,7,7A,helper_a,3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,7,7B,helper_b,-1.2,1.0327955589886446,10
gemini-2.5-flash,1,detailed_w_reasoning,8,8A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,8,8B,helper_b,-2.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,9,9A,helper_a,-1.9,0.31622776601683794,10
gemini-2.5-flash,1,detailed_w_reasoning,9,9B,helper_b,2.7,0.4830458915396479,10
gemini-2.5-flash,1,detailed_w_reasoning,10,10A,helper_a,2.9,0.31622776601683805,10
gemini-2.5-flash,1,detailed_w_reasoning,10,10B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,11,11A,helper_a,-2.2,0.4216370213557839,10
gemini-2.5-flash,1,detailed_w_reasoning,11,11B,helper_b,3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,12,12A,helper_a,2.8,0.42163702135578385,10
gemini-2.5-flash,1,detailed_w_reasoning,12,12B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,13,13A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,13,13B,helper_b,3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,14,14A,helper_a,-1.8,1.1352924243950933,10
gemini-2.5-flash,1,detailed_w_reasoning,14,14B,helper_b,-2.9,0.31622776601683794,10
gemini-2.5-flash,1,detailed_w_reasoning,15,15A,helper_a,-2.7,0.48304589153964794,10
gemini-2.5-flash,1,detailed_w_reasoning,15,15B,helper_b,2.7,0.674948557710553,10
gemini-2.5-flash,1,detailed_w_reasoning,16,16A,helper_a,2.7,0.4830458915396479,10
gemini-2.5-flash,1,detailed_w_reasoning,16,16B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,17,17A,helper_a,-1.9,0.5676462121975466,10
gemini-2.5-flash,1,detailed_w_reasoning,17,17B,helper_b,-0.3,1.4944341180973264,10
gemini-2.5-flash,1,detailed_w_reasoning,18,18A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,18,18B,helper_b,1.5,2.0138409955990952,10
gemini-2.5-flash,1,detailed_w_reasoning,19,19A,helper_a,-2.6,0.5163977794943222,10
gemini-2.5-flash,1,detailed_w_reasoning,19,19B,helper_b,1.0,1.9436506316151,10
gemini-2.5-flash,1,detailed_w_reasoning,20,20A,helper_a,2.4,0.5163977794943222,10
gemini-2.5-flash,1,detailed_w_reasoning,20,20B,helper_b,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,21,21A,helper_a,2.5,0.5270462766947299,10
gemini-2.5-flash,1,detailed_w_reasoning,21,21B,helper_b,-2.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,22,22A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,22,22B,helper_b,-0.6,0.8432740427115678,10
gemini-2.5-flash,1,detailed_w_reasoning,23,23A,helper_a,2.9,0.31622776601683794,10
gemini-2.5-flash,1,detailed_w_reasoning,23,23B,helper_b,-2.8,0.42163702135578385,10
gemini-2.5-flash,1,detailed_w_reasoning,24,24A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,24,24B,helper_b,3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,25,25A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,detailed_w_reasoning,25,25B,helper_b,-0.3,2.263232692902394,10
gemini-2.5-flash,1,minimal,1,1A,helper_a,-2.1,0.31622776601683794,10
gemini-2.5-flash,1,minimal,1,1B,helper_b,2.1,0.7378647873726218,10
gemini-2.5-flash,1,minimal,2,2A,helper_a,-2.2,0.6324555320336759,10
gemini-2.5-flash,1,minimal,2,2B,helper_b,2.4,0.699205898780101,10
gemini-2.5-flash,1,minimal,3,3A,helper_a,-0.4,1.505545305418162,10
gemini-2.5-flash,1,minimal,3,3B,helper_b,2.4,0.5163977794943222,10
gemini-2.5-flash,1,minimal,4,4A,helper_a,2.7,0.4830458915396479,10
gemini-2.5-flash,1,minimal,4,4B,helper_b,-2.9,0.31622776601683794,10
gemini-2.5-flash,1,minimal,5,5A,helper_a,1.9,0.31622776601683794,10
gemini-2.5-flash,1,minimal,5,5B,helper_b,-2.1,0.316227766016838,10
gemini-2.5-flash,1,minimal,6,6A,helper_a,-2.1,0.31622776601683794,10
gemini-2.5-flash,1,minimal,6,6B,helper_b,1.8,1.1352924243950933,10
gemini-2.5-flash,1,minimal,7,7A,helper_a,2.3,0.48304589153964794,10
gemini-2.5-flash,1,minimal,7,7B,helper_b,0.3,1.5670212364724212,10
gemini-2.5-flash,1,minimal,8,8A,helper_a,-2.9,0.31622776601683805,10
gemini-2.5-flash,1,minimal,8,8B,helper_b,-1.6,0.5163977794943222,10
gemini-2.5-flash,1,minimal,9,9A,helper_a,-1.5,0.7071067811865476,10
gemini-2.5-flash,1,minimal,9,9B,helper_b,1.5,0.5270462766947299,10
gemini-2.5-flash,1,minimal,10,10A,helper_a,0.5,1.6499158227686108,10
gemini-2.5-flash,1,minimal,10,10B,helper_b,-2.1,0.5676462121975467,10
gemini-2.5-flash,1,minimal,11,11A,helper_a,-2.0,0.0,10
gemini-2.5-flash,1,minimal,11,11B,helper_b,2.7,0.4830458915396479,10
gemini-2.5-flash,1,minimal,12,12A,helper_a,2.1,0.5676462121975466,10
gemini-2.5-flash,1,minimal,12,12B,helper_b,-2.6,0.5163977794943222,10
gemini-2.5-flash,1,minimal,13,13A,helper_a,-2.9,0.31622776601683805,10
gemini-2.5-flash,1,minimal,13,13B,helper_b,2.8,0.42163702135578385,10
gemini-2.5-flash,1,minimal,14,14A,helper_a,-0.3,1.6363916944844767,10
gemini-2.5-flash,1,minimal,14,14B,helper_b,-2.6,0.5163977794943222,10
gemini-2.5-flash,1,minimal,15,15A,helper_a,-2.2,0.6324555320336759,10
gemini-2.5-flash,1,minimal,15,15B,helper_b,2.6,0.5163977794943223,10
gemini-2.5-flash,1,minimal,16,16A,helper_a,2.6,0.5163977794943222,10
gemini-2.5-flash,1,minimal,16,16B,helper_b,-2.6,0.5163977794943222,10
gemini-2.5-flash,1,minimal,17,17A,helper_a,-0.5,1.5811388300841898,10
gemini-2.5-flash,1,minimal,17,17B,helper_b,0.8,1.3165611772087666,10
gemini-2.5-flash,1,minimal,18,18A,helper_a,-3.0,0.0,10
gemini-2.5-flash,1,minimal,18,18B,helper_b,-0.4,1.505545305418162,10
gemini-2.5-flash,1,minimal,19,19A,helper_a,-1.8,0.42163702135578396,10
gemini-2.5-flash,1,minimal,19,19B,helper_b,0.8,2.043961295567452,10
gemini-2.5-flash,1,minimal,20,20A,helper_a,1.3,1.7029386365926402,10
gemini-2.5-flash,1,minimal,20,20B,helper_b,-2.7,0.48304589153964794,10
gemini-2.5-flash,1,minimal,21,21A,helper_a,1.6,1.3498971154211057,10
gemini-2.5-flash,1,minimal,21,21B,helper_b,-0.1,1.66332999331662,10
gemini-2.5-flash,1,minimal,22,22A,helper_a,-2.3,0.48304589153964794,10
gemini-2.5-flash,1,minimal,22,22B,helper_b,1.8,1.0327955589886444,10
gemini-2.5-flash,1,minimal,23,23A,helper_a,2.1,0.8755950357709131,10
gemini-2.5-flash,1,minimal,23,23B,helper_b,-2.6,0.5163977794943222,10
gemini-2.5-flash,1,minimal,24,24A,helper_a,-2.6,0.5163977794943222,10
gemini-2.5-flash,1,minimal,24,24B,helper_b,2.3,0.48304589153964794,10
gemini-2.5-flash,1,minimal,25,25A,helper_a,-2.4,0.5163977794943222,10
gemini-2.5-flash,1,minimal,25,25B,helper_b,-1.1,1.728840330651992,10
gemini-2.5-pro,0,detailed,1,1A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed,1,1B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed,2,2A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed,2,2B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed,3,3A,helper_a,0.8,0.6324555320336759,10
gemini-2.5-pro,0,detailed,3,3B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed,4,4A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed,4,4B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed,5,5A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed,5,5B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed,6,6A,helper_a,-2.7,0.48304589153964794,10
gemini-2.5-pro,0,detailed,6,6B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed,7,7A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed,7,7B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed,8,8A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed,8,8B,helper_b,-2.1,0.31622776601683794,10
gemini-2.5-pro,0,detailed,9,9A,helper_a,-2.0,0.0,10
gemini-2.5-pro,0,detailed,9,9B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed,10,10A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed,10,10B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed,11,11A,helper_a,-1.5,0.5270462766947299,10
gemini-2.5-pro,0,detailed,11,11B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed,12,12A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed,12,12B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed,13,13A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed,13,13B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed,14,14A,helper_a,-0.2,2.780887148615228,10
gemini-2.5-pro,0,detailed,14,14B,helper_b,2.0,2.1081851067789197,10
gemini-2.5-pro,0,detailed,15,15A,helper_a,-2.9,0.31622776601683794,10
gemini-2.5-pro,0,detailed,15,15B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed,16,16A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed,16,16B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed,17,17A,helper_a,-1.4,0.5163977794943222,10
gemini-2.5-pro,0,detailed,17,17B,helper_b,-1.7,0.9486832980505138,10
gemini-2.5-pro,0,detailed,18,18A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed,18,18B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed,19,19A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed,19,19B,helper_b,1.4,1.2649110640673518,10
gemini-2.5-pro,0,detailed,20,20A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed,20,20B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed,21,21A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed,21,21B,helper_b,-1.8,0.42163702135578396,10
gemini-2.5-pro,0,detailed,22,22A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed,22,22B,helper_b,2.8,0.42163702135578396,10
gemini-2.5-pro,0,detailed,23,23A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed,23,23B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed,24,24A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed,24,24B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed,25,25A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed,25,25B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,1,1A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,1,1B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,2,2A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,2,2B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,3,3A,helper_a,-1.3,0.48304589153964794,10
gemini-2.5-pro,0,detailed_w_reasoning,3,3B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,4,4A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,4,4B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,5,5A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,5,5B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,6,6A,helper_a,-2.6,0.5163977794943222,10
gemini-2.5-pro,0,detailed_w_reasoning,6,6B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,7,7A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,7,7B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,8,8A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,8,8B,helper_b,-2.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,9,9A,helper_a,-2.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,9,9B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,10,10A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,10,10B,helper_b,-2.6,0.5163977794943223,10
gemini-2.5-pro,0,detailed_w_reasoning,11,11A,helper_a,-1.9,0.31622776601683794,10
gemini-2.5-pro,0,detailed_w_reasoning,11,11B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,12,12A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,12,12B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,13,13A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,13,13B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,14,14A,helper_a,-1.2,2.250925735484551,10
gemini-2.5-pro,0,detailed_w_reasoning,14,14B,helper_b,1.5,2.41522945769824,10
gemini-2.5-pro,0,detailed_w_reasoning,15,15A,helper_a,-2.9,0.31622776601683794,10
gemini-2.5-pro,0,detailed_w_reasoning,15,15B,helper_b,1.6,0.5163977794943222,10
gemini-2.5-pro,0,detailed_w_reasoning,16,16A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,16,16B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,17,17A,helper_a,-2.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,17,17B,helper_b,-1.0,1.1547005383792515,10
gemini-2.5-pro,0,detailed_w_reasoning,18,18A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,18,18B,helper_b,2.4,0.9660917830792959,10
gemini-2.5-pro,0,detailed_w_reasoning,19,19A,helper_a,-2.6,0.5163977794943222,10
gemini-2.5-pro,0,detailed_w_reasoning,19,19B,helper_b,0.6,0.8432740427115679,10
gemini-2.5-pro,0,detailed_w_reasoning,20,20A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,20,20B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,21,21A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,21,21B,helper_b,-1.7,0.48304589153964794,10
gemini-2.5-pro,0,detailed_w_reasoning,22,22A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,22,22B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,23,23A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,23,23B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,24,24A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,24,24B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,25,25A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,detailed_w_reasoning,25,25B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,minimal,1,1A,helper_a,-2.8,0.42163702135578385,10
gemini-2.5-pro,0,minimal,1,1B,helper_b,2.7,0.48304589153964794,10
gemini-2.5-pro,0,minimal,2,2A,helper_a,-2.1,0.31622776601683805,10
gemini-2.5-pro,0,minimal,2,2B,helper_b,1.9,0.9944289260117533,10
gemini-2.5-pro,0,minimal,3,3A,helper_a,-1.2,0.6324555320336759,10
gemini-2.5-pro,0,minimal,3,3B,helper_b,3.0,0.0,10
gemini-2.5-pro,0,minimal,4,4A,helper_a,2.4,0.5163977794943223,10
gemini-2.5-pro,0,minimal,4,4B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,minimal,5,5A,helper_a,2.6,0.5163977794943222,10
gemini-2.5-pro,0,minimal,5,5B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,minimal,6,6A,helper_a,-2.8,0.42163702135578385,10
gemini-2.5-pro,0,minimal,6,6B,helper_b,0.3,1.888562063228706,10
gemini-2.5-pro,0,minimal,7,7A,helper_a,3.0,0.0,10
gemini-2.5-pro,0,minimal,7,7B,helper_b,0.6,0.8432740427115679,10
gemini-2.5-pro,0,minimal,8,8A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,minimal,8,8B,helper_b,-2.3,0.4830458915396479,10
gemini-2.5-pro,0,minimal,9,9A,helper_a,-1.4,0.5163977794943222,10
gemini-2.5-pro,0,minimal,9,9B,helper_b,0.8,1.3165611772087666,10
gemini-2.5-pro,0,minimal,10,10A,helper_a,-0.4,1.837873166945363,10
gemini-2.5-pro,0,minimal,10,10B,helper_b,-2.7,0.48304589153964783,10
gemini-2.5-pro,0,minimal,11,11A,helper_a,-2.0,0.0,10
gemini-2.5-pro,0,minimal,11,11B,helper_b,2.5,0.5270462766947299,10
gemini-2.5-pro,0,minimal,12,12A,helper_a,1.4,2.011080417199781,10
gemini-2.5-pro,0,minimal,12,12B,helper_b,-2.7,0.48304589153964794,10
gemini-2.5-pro,0,minimal,13,13A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,minimal,13,13B,helper_b,2.1,0.31622776601683805,10
gemini-2.5-pro,0,minimal,14,14A,helper_a,-0.8,0.6324555320336759,10
gemini-2.5-pro,0,minimal,14,14B,helper_b,-2.4,0.5163977794943222,10
gemini-2.5-pro,0,minimal,15,15A,helper_a,-1.3,0.48304589153964794,10
gemini-2.5-pro,0,minimal,15,15B,helper_b,0.0,2.1081851067789197,10
gemini-2.5-pro,0,minimal,16,16A,helper_a,2.2,0.42163702135578385,10
gemini-2.5-pro,0,minimal,16,16B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,minimal,17,17A,helper_a,-1.0,0.0,10
gemini-2.5-pro,0,minimal,17,17B,helper_b,-1.0,0.0,10
gemini-2.5-pro,0,minimal,18,18A,helper_a,-3.0,0.0,10
gemini-2.5-pro,0,minimal,18,18B,helper_b,-0.1,1.8529256146249728,10
gemini-2.5-pro,0,minimal,19,19A,helper_a,-2.0,0.0,10
gemini-2.5-pro,0,minimal,19,19B,helper_b,1.5,2.4152294576982394,10
gemini-2.5-pro,0,minimal,20,20A,helper_a,2.0,0.0,10
gemini-2.5-pro,0,minimal,20,20B,helper_b,-3.0,0.0,10
gemini-2.5-pro,0,minimal,21,21A,helper_a,1.6,0.5163977794943222,10
gemini-2.5-pro,0,minimal,21,21B,helper_b,-1.1,0.31622776601683794,10
gemini-2.5-pro,0,minimal,22,22A,helper_a,-2.6,0.5163977794943223,10
gemini-2.5-pro,0,minimal,22,22B,helper_b,1.8,0.4216370213557839,10
